title_s,journalTitle_s,fileMain_s,releasedDateY_i,Gender_Numeric_Avg,First_Gender_Value,Last_Gender_Value,numChunks,Parsed_BERTopics,Parsed_TopicsLDA,TaxoEntities_Count
['Altitude shapes the environmental drivers of large‐scale variation in abundance of a widespread mammal species'],Ecology and Evolution,https://hal.science/hal-03256004/document,2023,-0.6,-1.0,1.0,10,"{'B0': 1, 'B-1': 8, 'B158': 1}","{'L29': 4.81, 'L122': 2.9, 'L127': 1.7, 'L156': 88.79}","Counter({('GBIF:2433867', 'Meles'): 27, ('GBIF:7481236', 'Meles'): 27, ('GBIF:2433875', 'European Badger'): 11, ('GBIF:2433867', 'badger'): 11, ('GBIF:4833820', 'badger'): 11, ('GBIF:2434101', 'badger'): 11, ('GBIF:2434102', 'badger'): 11, ('GBIF:5307', 'Mustelidae'): 6, ('GBIF:2433875', 'Eurasian badger'): 4, ('GBIF:216', 'insects'): 1, ('GBIF:1470', 'beetles'): 1, ('GBIF:2433875', 'Badger'): 1, ('GBIF:5307', 'mustelids'): 1, ('GBIF:4288005', 'mustelids'): 1, ('GBIF:5219019', 'stoat'): 1, ('GBIF:5219019', 'Mustela erminea'): 1, ('GBIF:5218987', 'Mustela nivalis'): 1, ('GBIF:5218911', 'Mustela putorius'): 1, ('GBIF:5218878', 'pine marten'): 1, ('GBIF:5218878', 'Martes martes'): 1, ('GBIF:5218887', 'Martes foina'): 1, ('GBIF:5219243', 'Red fox'): 1, ('GBIF:7193880', 'Vulpes vulpes vulpes'): 1, ('GBIF:3225107', 'Mycobacterium bovis'): 1, ('GBIF:732', 'Carnivora'): 1, ('GBIF:3269418', 'Dufouria'): 1, ('GBIF:1471419', 'Dufouria'): 1, ('GBIF:7748269', 'Dufouria'): 1, ('GBIF:4410657', 'earthworm'): 1, ('GBIF:2441119', 'Bighorn Sheep'): 1})"
['Northern range shift may be due to increased competition induced by protection of species rather than to climate change alone'],Ecology and Evolution,https://univ-rennes.hal.science/hal-01900716/document,2019,-1.0,-1.0,-1.0,11,"{'B0': 1, 'B9': 8, 'B162': 2}","{'L7': 2.32, 'L27': 3.35, 'L41': 2.18, 'L88': 1.89, 'L102': 13.77, 'L110': 4.28, 'L127': 1.19, 'L130': 2.75, 'L137': 2.41, 'L149': 1.75, 'L161': 54.58, 'L182': 2.31}","Counter({('GBIF:2481890', 'Phalacrocorax carbo'): 10, ('GBIF:7388664', 'great cormorant'): 3, ('GBIF:2481890', 'great cormorant'): 3, ('GBIF:9654545', 'Phalacrocorax carbo sinensis'): 3, ('GBIF:4408474', 'Phalacrocorax carbo sinensis'): 3, ('GBIF:10490956', 'Phalacrocorax carbo sinensis'): 3, ('GBIF:9516176', 'Anser anser anser'): 3, ('GBIF:7061271', 'Anser anser anser'): 3, ('GBIF:2170943', 'Dudasia'): 2, ('GBIF:4409113', 'greylag goose'): 2, ('GBIF:2498036', 'greylag goose'): 2, ('GBIF:2482054', 'Podiceps cristatus'): 2, ('GBIF:9809229', 'Sturnus vulgaris'): 2, ('GBIF:9797180', 'Ardea cinerea'): 2, ('GBIF:2481890', 'Cormorant'): 1, ('GBIF:9445492', 'Auritus auritus'): 1, ('GBIF:3685', 'herons'): 1, ('GBIF:2489985', 'American Redstart'): 1, ('GBIF:2489985', 'Setophaga ruticilla'): 1, ('GBIF:2482054', 'great crested grebe'): 1, ('GBIF:2480801', 'spoonbill, eurasian spoonbill'): 1, ('GBIF:7192781', 'Phalacrocorax carbo carbo'): 1, ('GBIF:6066524', 'Phalacrocorax carbo maroccanus'): 1, ('GBIF:2480922', 'Ardea'): 1, ('GBIF:2480801', 'Platalea leucorodia'): 1, ('GBIF:4408409', 'Eurasian sparrowhawk'): 1, ('GBIF:2480637', 'Eurasian sparrowhawk'): 1, ('GBIF:2480637', 'Accipiter nisus'): 1, ('GBIF:8423235', 'Phalacrocorax'): 1, ('GBIF:2481854', 'Phalacrocorax'): 1, ('GBIF:2480946', 'Egretta alba'): 1, ('GBIF:2492542', 'Luscinia luscinia'): 1, ('GBIF:2498036', 'Greylag Goose'): 1, ('GBIF:6175597', 'Luscinia svecica svecica'): 1, ('GBIF:1413123', 'Dagys'): 1, ('GBIF:2480950', 'Casmerodius albus'): 1, ('GBIF:2481875', 'Phalacrocorax auritus'): 1})"
['Plant–parasite coevolution: A weak signature of local adaptation between Peruvian Globodera pallida populations and wild potatoes'],Ecology and Evolution,https://hal.inrae.fr/hal-03141972/document,2022,-0.6875,0.5,-1.0,6,"{'B0': 1, 'B47': 3, 'B-1': 1, 'B27': 1}","{'L8': 2.93, 'L24': 1.76, 'L54': 4.24, 'L83': 63.54, 'L86': 6.19, 'L120': 2.64, 'L130': 7.09, 'L143': 2.8, 'L173': 1.96, 'L199': 1.42}","Counter({('GBIF:5188665', 'Globodera pallida'): 48, ('GBIF:5188669', 'Heterodera schachtii'): 5, ('GBIF:5188667', 'Globodera rostochiensis'): 5, ('GBIF:7717', 'Solanaceae'): 4, ('GBIF:2928997', 'Solanum'): 3, ('GBIF:7817088', 'Spongospora subterranea'): 2, ('GBIF:3728894', 'Phelipanche ramosa'): 2, ('GBIF:3042636', 'Brassica napus'): 2, ('GBIF:7025632', 'Globodera tabacum'): 2, ('GBIF:2930137', 'tomato'): 2, ('GBIF:4274699', 'tomato'): 2, ('GBIF:2932923', 'tomato'): 2, ('GBIF:5188669', 'beet cyst nematode'): 2, ('GBIF:2612447', 'Oomyces'): 1, ('GBIF:3261464', 'Nematodes'): 1, ('GBIF:216', 'insects'): 1, ('GBIF:7300167', 'Solanum leptophyes'): 1, ('GBIF:2931767', 'Solanum sogarandinum'): 1, ('GBIF:2930137', 'Solanum lycopersicum'): 1, ('GBIF:7815295', 'Solanum lycopersicum'): 1, ('GBIF:7025505', 'Heterodera carotae'): 1, ('GBIF:2556337', 'Microbotryum violaceum'): 1, ('GBIF:5384805', 'Silene latifolia'): 1, ('GBIF:8337993', 'Silene latifolia'): 1, ('GBIF:8715311', 'Silene latifolia'): 1, ('GBIF:8339318', 'Silene latifolia'): 1, ('GBIF:7497087', 'Silene latifolia'): 1, ('GBIF:4900229', 'Kurtziana'): 1, ('GBIF:2400066', 'Petota'): 1})"
['Human paths have positive impacts on plant richness and diversity: a meta-analysis'],Ecology and Evolution,https://hal.inrae.fr/hal-02621092/document,2020,-0.25,0.5,-1.0,9,"{'B0': 1, 'B-1': 5, 'B7': 3}","{'L4': 9.61, 'L10': 1.37, 'L17': 64.76, 'L29': 5.0, 'L70': 1.22, 'L81': 1.09, 'L89': 1.72, 'L117': 1.38, 'L135': 4.61, 'L189': 2.41, 'L193': 2.74}","Counter({('GBIF:2441065', 'Antilope cervicapra'): 2, ('GBIF:2440958', 'Red deer'): 1, ('GBIF:2440958', 'Cervus elaphus'): 1, ('GBIF:359', 'mammal'): 1, ('GBIF:5219900', 'Octodon degus'): 1, ('GBIF:4834857', 'blackbuck'): 1, ('GBIF:2441065', 'blackbuck'): 1, ('GBIF:5298', 'deer'): 1, ('GBIF:2440948', 'deer'): 1, ('GBIF:4827537', 'Pongos'): 1, ('GBIF:5220180', 'Tragelaphus eurycerus'): 1, ('GBIF:5706328', 'guanaco'): 1, ('GBIF:5220188', 'guanaco'): 1, ('GBIF:5220188', 'Lama guanicoe'): 1, ('GBIF:2440992', 'peccaries'): 1, ('GBIF:5303', 'peccaries'): 1, ('GBIF:5219534', 'Pan troglodytes'): 1, ('GBIF:2436436', 'Homo sapiens'): 1, ('GBIF:5706960', 'Nyctimene vizcaccia vizcaccia'): 1, ('GBIF:5219945', 'Lagostomus maximus'): 1, ('GBIF:2440886', 'feral horse'): 1, ('GBIF:2440886', 'Equus caballus'): 1, ('GBIF:2438671', 'Microtus ochrogaster'): 1, ('GBIF:2434102', 'Taxidea taxus'): 1, ('GBIF:9427', 'elephants'): 1, ('GBIF:799', 'elephants'): 1, ('GBIF:5707422', 'Pan troglodytes verus'): 1, ('GBIF:4702031', 'Pais'): 1, ('GBIF:9399113', 'neotropical cormorant'): 1, ('GBIF:2438942', 'Oxymycterus nasutus'): 1, ('GBIF:9236790', '? rosenthali'): 1})"
['Little hope for the polyploid endemic Pyrenean Larkspur (Delphinium montanum): Evidences from population genomics and Ecological Niche Modeling'],Ecology and Evolution,https://univ-perp.hal.science/hal-03631714/document,2022,0.0,1.0,-1.0,11,"{'B0': 1, 'B150': 1, 'B116': 1, 'B18': 2, 'B-1': 5, 'B54': 1}","{'L82': 33.29, 'L83': 33.12, 'L89': 8.47, 'L90': 5.23, 'L135': 1.71, 'L137': 2.47, 'L143': 2.02, 'L175': 1.24, 'L194': 1.54}","Counter({('GBIF:7278056', 'Delphinium montanum'): 58, ('GBIF:2410', 'Ranunculaceae'): 4, ('GBIF:3253313', 'Bion'): 4, ('GBIF:3266555', 'Bion'): 4, ('GBIF:3229501', 'Bion'): 4, ('GBIF:7014785', 'Bastania'): 2, ('GBIF:2283334', 'Bastania'): 2, ('GBIF:7689', 'Orchidaceae'): 2, ('GBIF:3033827', 'larkspur'): 1, ('GBIF:3033830', 'larkspur'): 1, ('GBIF:3033687', 'larkspur'): 1, ('GBIF:1112141', 'Domitia'): 1, ('GBIF:2065350', 'Domitia'): 1, ('GBIF:7261457', 'Rupicapra pyrenaica pyrenaica'): 1, ('GBIF:3033687', 'Delphinium'): 1, ('GBIF:2440927', 'roe deer'): 1, ('GBIF:3033663', 'Aconitum'): 1, ('GBIF:2849584', 'Orchis spitzelii'): 1, ('GBIF:8449484', 'Orchis spitzelii'): 1, ('GBIF:2769317', 'Maianthemum bifolium'): 1, ('GBIF:7459480', 'Convallaria majalis'): 1, ('GBIF:5405976', 'Arnica montana'): 1, ('GBIF:8103317', 'Arnica montana'): 1, ('GBIF:7364440', 'Alkanna tinctoria'): 1, ('GBIF:5341257', 'Alkanna tinctoria'): 1, ('GBIF:2498', 'Boraginaceae'): 1, ('GBIF:7674586', 'Populus tremuloides'): 1, ('GBIF:3040215', 'Populus tremuloides'): 1, ('GBIF:4267321', 'Cross River Gorilla'): 1, ('GBIF:4866231', 'Forma'): 1, ('GBIF:2809736', 'Dactylorhiza'): 1, ('GBIF:7401873', 'Dactylorhiza'): 1, ('GBIF:7771219', 'Gymnadenia'): 1, ('GBIF:5373276', 'Cochlearia officinalis'): 1, ('GBIF:8994293', 'Cochlearia officinalis'): 1, ('GBIF:2849399', 'Orchis patens'): 1, ('GBIF:2434331', 'Hoary Fox'): 1, ('GBIF:2434332', 'Hoary Fox'): 1, ('GBIF:2434331', 'Lycalopex vetulus'): 1, ('GBIF:9701', 'Canidae'): 1, ('GBIF:8212918', 'Ranunculus auricomus'): 1, ('GBIF:8161351', 'Ranunculus auricomus'): 1, ('GBIF:2170943', 'Dudasia'): 1, ('GBIF:3039576', 'Salix'): 1, ('GBIF:7704468', 'Salix'): 1, ('GBIF:4409641', 'Eurasian dace'): 1, ('GBIF:5342618', 'Astragalus onobrychis'): 1, ('GBIF:7758213', 'Astragalus onobrychis'): 1, ('GBIF:5386', 'Fabaceae'): 1})"
['Sperm competition experiments reveal low prezygotic postmating isolation between parasitic and nonparasitic lamprey ecotypes'],Ecology and Evolution,https://hal.inrae.fr/hal-04056584/document,2023,0.0,1.0,-1.0,9,"{'B-1': 3, 'B74': 6}","{'L49': 5.08, 'L82': 3.3, 'L91': 1.3, 'L123': 85.99, 'L199': 1.9}","Counter({('GBIF:2421365', 'Lampetra fluviatilis'): 14, ('GBIF:2421402', 'Lampetra planeri'): 14, ('GBIF:771', 'lampreys'): 8, ('GBIF:2212', 'lampreys'): 8, ('GBIF:239', 'lampreys'): 8, ('GBIF:2421402', 'Brook lamprey'): 7, ('GBIF:2421396', 'Brook lamprey'): 7, ('GBIF:5216497', 'river lamprey'): 4, ('GBIF:2421365', 'river lamprey'): 4, ('GBIF:2421365', 'European river lamprey'): 3, ('GBIF:5216483', 'Lampetra japonica'): 3, ('GBIF:7009479', 'Fluviatilis'): 2, ('GBIF:3063876', 'polysean hybrids'): 2, ('GBIF:5204019', 'Rainbow trout'): 2, ('GBIF:8236498', 'sea lamprey'): 2, ('GBIF:5204024', 'Chinook salmon'): 2, ('GBIF:2347608', 'Atlantic salmon'): 2, ('GBIF:7595433', 'Atlantic salmon'): 2, ('GBIF:5168', 'freshwater catfishes'): 1, ('GBIF:2384068', 'Ocellated wrasse'): 1, ('GBIF:5204024', 'Oncorhynchus tshawytscha'): 1, ('GBIF:2353152', 'Colossoma macropomum'): 1, ('GBIF:771', 'Petromyzontiformes'): 1, ('GBIF:4287146', 'lamprey'): 1, ('GBIF:771', 'lamprey'): 1, ('GBIF:2212', 'lamprey'): 1, ('GBIF:2421365', 'lamprey'): 1, ('GBIF:5204019', 'Oncorhynchus mykiss'): 1, ('GBIF:4287146', 'Petromyzonidae'): 1, ('GBIF:2212', 'Petromyzonidae'): 1, ('GBIF:4645267', 'Martiana Rodríguez, 1980'): 1, ('GBIF:2338978', 'Steindachneridion parahybae'): 1, ('GBIF:2375885', 'grass goby'): 1, ('GBIF:2375885', 'Zosterisessor ophiocephalus'): 1, ('GBIF:8112717', 'Teleosteus'): 1, ('GBIF:4274', 'Gobiidae'): 1, ('GBIF:2421402', 'European brook lamprey'): 1, ('GBIF:5216507', 'European brook lamprey'): 1, ('GBIF:5210442', 'whitefish'): 1, ('GBIF:2351211', 'whitefish'): 1, ('GBIF:2411004', 'whitefish'): 1, ('GBIF:2350934', 'whitefish'): 1, ('GBIF:2351119', 'Coregonus clupeaformis'): 1})"
['Seasonal lipid dynamics of four Arctic bivalves: Implications for their physiological capacities to cope with future changes in coastal ecosystems'],Ecology and Evolution,https://hal.univ-brest.fr/hal-04302705/document,2023,-0.8333333333333334,-1.0,0.0,14,"{'B-1': 8, 'B14': 1, 'B11': 4, 'B9': 1}","{'L13': 1.49, 'L49': 6.05, 'L55': 1.43, 'L59': 4.69, 'L80': 63.45, 'L88': 6.07, 'L142': 3.68, 'L158': 1.87, 'L170': 1.05}","Counter({('GBIF:5189537', 'Hiatella arctica'): 10, ('GBIF:6528988', 'Astarte moerchi'): 8, ('GBIF:7865139', 'Mya truncata'): 8, ('GBIF:5188853', 'Musculus discors'): 6, ('GBIF:5189341', 'Arctica islandica'): 3, ('GBIF:137', 'Bivalvia'): 3, ('GBIF:5189169', 'Astarte borealis'): 2, ('GBIF:10592935', 'Astarte borealis'): 2, ('GBIF:7693725', '? moerchi'): 2, ('GBIF:4830659', 'Ardynia'): 2, ('GBIF:4923620', 'Planktonema'): 2, ('GBIF:2285683', 'Mytilus galloprovincialis'): 2, ('GBIF:2285980', 'Pecten maximus'): 2, ('GBIF:7600040', 'Borea'): 1, ('GBIF:3733417', 'Borea'): 1, ('GBIF:4370924', 'Laternula elliptica'): 1, ('GBIF:5189008', 'Serripes groenlandicus'): 1, ('GBIF:7193894', 'Odobenus rosmarus rosmarus'): 1, ('GBIF:8791596', 'American oil palm'): 1, ('GBIF:5213953', 'yellowtail flounder'): 1, ('GBIF:5213958', 'yellowtail flounder'): 1, ('GBIF:5213953', 'Limanda ferruginea'): 1, ('GBIF:2285679', 'Mytilus'): 1, ('GBIF:2498350', 'King Eider'): 1, ('GBIF:2498350', 'Somateria spectabilis'): 1, ('GBIF:7187287', 'Ramaria fennica fennica'): 1, ('GBIF:2286247', 'Bathyarca glacialis'): 1, ('GBIF:5972004', 'Homarus americanus'): 1, ('GBIF:2235232', 'Artemia'): 1, ('GBIF:7692619', 'Acronurus Günther'): 1, ('GBIF:2379647', 'Acronurus Günther'): 1, ('GBIF:3246787', 'Senckenbergia'): 1, ('GBIF:6008780', 'Senckenbergia'): 1, ('GBIF:8156350', 'Senckenbergia'): 1, ('GBIF:2655370', 'Lithothamnion glaciale'): 1, ('GBIF:7791733', 'Mya arenaria'): 1, ('GBIF:2285952', 'Placopecten magellanicus'): 1, ('GBIF:5189536', 'Hiatella gallicana'): 1, ('GBIF:5192789', 'Crepidula fornicata'): 1, ('GBIF:225', 'Gastropoda'): 1, ('GBIF:2285812', 'Nodipecten subnodosus'): 1, ('GBIF:6530929', 'Spondylus crassisquama'): 1, ('GBIF:4373347', 'eastern oyster'): 1, ('GBIF:2286079', 'eastern oyster'): 1, ('GBIF:4373347', 'Ostrea virginica Gmelin, 1791'): 1, ('GBIF:2286079', 'Ostrea virginica Gmelin, 1791'): 1, ('GBIF:5188982', 'Spisula solidissima'): 1, ('GBIF:2501347', 'Halicryptus spinulosus'): 1, ('GBIF:8246594', 'Priapulida'): 1, ('GBIF:2287666', 'Mercenaria'): 1, ('GBIF:4821451', 'Parrishia'): 1, ('GBIF:52', 'Mollusca'): 1, ('GBIF:6110934', 'Escherichia coli'): 1, ('GBIF:2285681', 'Mytilus trossulus'): 1})"
"['Detection of the elusive Dwarf sperm whale (Kogia sima) using environmental DNA at Malpelo island (Eastern Pacific, Colombia)']",Ecology and Evolution,https://hal.umontpellier.fr/hal-03413614/document,2021,0.13157894736842105,-1.0,0.0,6,"{'B-1': 1, 'B37': 4, 'B21': 1}","{'L11': 11.33, 'L40': 2.83, 'L66': 17.52, 'L72': 1.41, 'L92': 3.94, 'L95': 4.95, 'L123': 1.01, 'L127': 2.68, 'L144': 3.9, 'L177': 1.54, 'L178': 43.75}","Counter({('GBIF:2440691', 'Dwarf Sperm Whale'): 7, ('GBIF:733', 'cetaceans'): 7, ('GBIF:2440694', 'Kogia breviceps'): 6, ('GBIF:2440691', 'Kogia sima'): 4, ('GBIF:3151514', 'pygmy aster'): 3, ('GBIF:2440690', 'Kogia'): 3, ('GBIF:5317', 'pygmy sperm whale'): 3, ('GBIF:2440694', 'pygmy sperm whale'): 3, ('GBIF:2440596', 'Globicephala melas'): 2, ('GBIF:2440605', 'Globicephala macrorhynchus'): 2, ('GBIF:5220027', 'Grampus griseus'): 2, ('GBIF:5314', 'Delphinidae'): 2, ('GBIF:2388456', 'Giant grouper'): 1, ('GBIF:2388137', 'Giant grouper'): 1, ('GBIF:2388587', 'Giant grouper'): 1, ('GBIF:5211975', 'Billfish'): 1, ('GBIF:5211984', 'Billfish'): 1, ('GBIF:2369272', 'Billfish'): 1, ('GBIF:5208028', 'Billfish'): 1, ('GBIF:8098719', 'Billfish'): 1, ('GBIF:8123917', 'Physeter macrocephalus'): 1, ('GBIF:2440369', 'Ziphius cavirostris'): 1, ('GBIF:8076439', 'Ziphius cavirostris'): 1, ('GBIF:4351945', 'Berardius bairdi'): 1, ('GBIF:2440410', 'Mesoplodon ginkgodens'): 1, ('GBIF:8183675', 'Mesoplodon ginkgodens'): 1, ('GBIF:2440419', 'Mesoplodon grayi'): 1, ('GBIF:2440483', 'Orcinus orca'): 1, ('GBIF:2440433', 'Steno bredanensis'): 1, ('GBIF:5142226', 'Sabina sabina'): 1, ('GBIF:4593592', 'Didimarcar'): 1, ('GBIF:1330439', 'Giordania'): 1, ('GBIF:2440691', 'Kogia sima (Owen, 1866)'): 1, ('GBIF:733', 'Cetacea'): 1, ('GBIF:5317', 'Kogiidae'): 1})"
['The global depth range of marine fishes and their genetic coverage for environmental DNA metabarcoding'],Ecology and Evolution,https://hal.umontpellier.fr/hal-04032735/document,2023,0.5,1.0,-1.0,12,"{'B67': 1, 'B37': 8, 'B-1': 3}","{'L16': 1.75, 'L24': 16.02, 'L39': 2.44, 'L49': 5.56, 'L66': 13.09, 'L82': 1.85, 'L88': 7.48, 'L92': 2.5, 'L109': 1.25, 'L136': 2.54, 'L177': 1.26, 'L178': 32.72, 'L181': 2.84}","Counter({('GBIF:204', 'Actinopterygii'): 19, ('GBIF:8405192', 'Leo'): 4, ('GBIF:8463387', 'Leo'): 4, ('GBIF:9712396', 'Leo'): 4, ('GBIF:5430605', 'Leo'): 4, ('GBIF:2414948', 'Deep sea bat'): 4, ('GBIF:1762178', 'Cetola'): 2, ('GBIF:5209668', 'Lined hogfish'): 1, ('GBIF:5209668', 'Bodianus leucosticticus'): 1, ('GBIF:4853577', 'Mesopelagica'): 1, ('GBIF:4504', 'Scaridae'): 1, ('GBIF:2393853', 'Scaridae'): 1, ('GBIF:6075942', 'Scaridae'): 1, ('GBIF:8517', 'Chaetodontidae'): 1, ('GBIF:7193720', 'Frogfish'): 1, ('GBIF:5203933', 'Frogfish'): 1, ('GBIF:5214666', 'Frogfish'): 1, ('GBIF:2350757', 'Frogfish'): 1, ('GBIF:5214829', 'Tetrabrachium ocellatum'): 1, ('GBIF:2392664', 'Dentex gibbosus'): 1, ('GBIF:5210933', 'Pagrus auriga'): 1, ('GBIF:2392679', 'dentex'): 1, ('GBIF:5068', 'Sparidae'): 1, ('GBIF:2396862', 'Striped red mullet'): 1, ('GBIF:2396862', 'Mullus surmuletus'): 1, ('GBIF:3138947', 'blackfoot'): 1, ('GBIF:8395298', 'Haliotis iris'): 1, ('GBIF:4615966', 'Haliotis iris'): 1, ('GBIF:2417522', 'Whale shark'): 1, ('GBIF:8156865', 'Baldwinia'): 1, ('GBIF:7313515', 'Baldwinia'): 1, ('GBIF:6008343', 'Baldwinia'): 1, ('GBIF:1946403', 'Artines focus'): 1, ('GBIF:4898668', 'Rigbya'): 1, ('GBIF:9228331', 'Melanotaenia urisa kadarusman'): 1, ('GBIF:2304147', 'Maxwellia'): 1, ('GBIF:3234003', 'Maxwellia'): 1, ('GBIF:2384899', 'Red kelp'): 1, ('GBIF:5212186', 'Chromis verater'): 1, ('GBIF:8532', 'deepwater cardinalfishes'): 1, ('GBIF:4707318', 'Oudejansia'): 1, ('GBIF:3721200', 'Duhamela'): 1})"
"['High‐throughput sequencing on preservative ethanol is effective at jointly examining infraspecific and taxonomic diversity, although bioinformatics pipelines do not perform equally']",Ecology and Evolution,https://hal.sorbonne-universite.fr/hal-03235933/document,2021,0.0,1.0,1.0,9,"{'B0': 1, 'B37': 3, 'B21': 1, 'B134': 2, 'B-1': 1, 'B27': 1}","{'L23': 1.13, 'L66': 43.95, 'L82': 4.8, 'L89': 1.03, 'L110': 3.51, 'L111': 28.65, 'L178': 12.24}","Counter({('GBIF:2332017', 'Botrylloides'): 11, ('GBIF:4354941', 'Botrylloides violaceus'): 5, ('GBIF:4354937', 'Botrylloides diegensis'): 4, ('GBIF:2330492', 'Ascidia'): 2, ('GBIF:4817775', 'Dadadon'): 1, ('GBIF:7267880', 'Tunica'): 1, ('GBIF:8060875', 'Tunica'): 1, ('GBIF:3239320', 'Tunica'): 1, ('GBIF:7510118', 'Tunica'): 1, ('GBIF:53', 'Bryozoa'): 1, ('GBIF:105', 'Porifera'): 1, ('GBIF:2332084', 'Botrylloides niger Herdman, 1886'): 1, ('GBIF:2287073', 'quagga mussel'): 1, ('GBIF:8896965', 'Nomada vegana vegana'): 1, ('GBIF:2362473', 'Silver carp'): 1, ('GBIF:2362473', 'Hypophthalmichthys molitrix'): 1})"
"['Population structure, connectivity, and demographic history of an apex marine predator, the bull shark Carcharhinus leucas']",Ecology and Evolution,https://hal.science/hal-02915501/document,2020,-0.3235294117647059,1.0,1.0,18,"{'B44': 11, 'B-1': 3, 'B21': 1, 'B18': 1, 'B35': 1, 'B40': 1}","{'L29': 4.72, 'L76': 1.53, 'L79': 5.12, 'L82': 1.69, 'L92': 67.67, 'L110': 3.2, 'L121': 6.69, 'L173': 2.23, 'L199': 1.02}","Counter({('GBIF:2418036', 'Carcharhinus leucas'): 25, ('GBIF:2418234', 'tiger shark'): 6, ('GBIF:2417450', 'tiger shark'): 6, ('GBIF:7563837', 'tiger shark'): 6, ('GBIF:2420766', 'tiger shark'): 6, ('GBIF:2418789', 'Sphyrna lewini'): 5, ('GBIF:2418009', 'Carcharhinus plumbeus'): 4, ('GBIF:2417905', 'Lemon shark'): 4, ('GBIF:2417919', 'Lemon shark'): 4, ('GBIF:2417919', 'Negaprion brevirostris'): 4, ('GBIF:2417963', 'Carcharhinus'): 4, ('GBIF:2418788', 'Sphyrna'): 4, ('GBIF:2420726', 'Cetorhinus maximus'): 3, ('GBIF:2417981', 'Carcharhinus melanopterus'): 3, ('GBIF:2418009', 'Sandbar shark'): 3, ('GBIF:2418005', 'dusky shark'): 3, ('GBIF:2418005', 'Carcharhinus obscurus'): 3, ('GBIF:2417905', 'Sicklefin lemon shark'): 2, ('GBIF:5215572', 'Sicklefin lemon shark'): 2, ('GBIF:2418234', 'Galeocerdo cuvier'): 2, ('GBIF:5889', 'basking shark'): 2, ('GBIF:2417522', 'basking shark'): 2, ('GBIF:2420741', 'basking shark'): 2, ('GBIF:2420726', 'basking shark'): 2, ('GBIF:2418259', 'Galeorhinus galeus'): 2, ('GBIF:4866231', 'Forma'): 2, ('GBIF:5889', 'basking sharks'): 1, ('GBIF:2417977', 'Australian blacktip shark'): 1, ('GBIF:2417970', 'Australian blacktip shark'): 1, ('GBIF:2418049', 'Carcharhinus tilsoni'): 1, ('GBIF:4947324', 'Gaitherites'): 1, ('GBIF:6008809', 'Chondria'): 1, ('GBIF:2668698', 'Chondria'): 1, ('GBIF:9992317', 'Chondria'): 1, ('GBIF:3263662', 'Chondria'): 1, ('GBIF:2417905', 'Negaprion acutidens'): 1, ('GBIF:2418259', 'tope shark'): 1, ('GBIF:2451167', 'Sceloporus grammicus'): 1, ('GBIF:5016', 'Phrynosomatidae'): 1, ('GBIF:2417940', 'Prionace glauca'): 1, ('GBIF:4844541', 'Gazzola'): 1, ('GBIF:2418259', 'Tope'): 1, ('GBIF:6114655', 'Dudgeona'): 1, ('GBIF:2417450', 'Zebra shark'): 1, ('GBIF:2417450', 'Stegostoma fasciatum'): 1, ('GBIF:5073820', 'Drosophila suzukii'): 1, ('GBIF:2259455', 'Pocillopora Lamarck, 1816'): 1, ('GBIF:2418312', 'Nurse shark'): 1, ('GBIF:2417493', 'Nurse shark'): 1, ('GBIF:2417495', 'Nurse shark'): 1, ('GBIF:2417496', 'Nurse shark'): 1, ('GBIF:9346494', 'Nurse shark'): 1, ('GBIF:2417495', 'Ginglymostoma cirratum'): 1, ('GBIF:3120060', 'Milfoil'): 1, ('GBIF:5877963', 'pine ladybird'): 1, ('GBIF:4989904', 'Harmonia axyridis'): 1, ('GBIF:2114746', 'Isias'): 1, ('GBIF:2788182', 'Isias'): 1, ('GBIF:2418517', 'tiger cat sharks'): 1, ('GBIF:2418002', 'Galapagos shark'): 1, ('GBIF:2417964', 'Galapagos shark'): 1, ('GBIF:2417964', 'Carcharhinus galapagensis'): 1, ('GBIF:2417977', 'Carcharhinus tilstoni'): 1, ('GBIF:2418184', 'Carcharhinus sorrah'): 1, ('GBIF:2418028', 'Bull shark'): 1, ('GBIF:2420569', 'Bull shark'): 1, ('GBIF:2418036', 'Bull shark'): 1, ('GBIF:2417983', 'Carcharhinus brevipinna'): 1, ('GBIF:2417981', 'Reef blacktip shark'): 1})"
